Time,Distance
00:00:00,0.0
00:01:00,0.0
00:02:00,0.0048466953448951244
00:03:00,0.005343792028725147
00:04:00,0.005778752267360687
00:05:00,0.006648671813309193
00:06:00,0.00621371204033494
00:07:00,0.0
00:08:00,0.0
00:09:00,0.008015688508749008
00:10:00,0.0
00:11:00,0.005343792028725147
00:12:00,0.0
00:13:00,0.0
00:14:00,0.0
00:15:00,0.0
00:16:00,0.0
00:17:00,0.0
00:18:00,0.0
00:19:00,0.0
00:20:00,0.0
00:21:00,0.004411735571920872
00:22:00,0.0
00:23:00,0.0
00:24:00,0.0
00:25:00,0.0
00:26:00,0.0
00:27:00,0.0
00:28:00,0.0
00:29:00,0.0
00:30:00,0.0
00:31:00,0.0
00:32:00,0.0
00:33:00,0.0
00:34:00,0.0
00:35:00,0.0
00:36:00,0.0
00:37:00,0.0026718960143625736
00:38:00,0.0
00:39:00,0.0
00:40:00,0.017833353951573372
00:41:00,0.0
00:42:00,0.0
00:43:00,0.0
00:44:00,0.003976775798946619
00:45:00,0.0
00:46:00,0.0026718960143625736
00:47:00,0.0
00:48:00,0.0
00:49:00,0.0
00:50:00,0.0
00:51:00,0.0
00:52:00,0.0
00:53:00,0.0
00:54:00,0.0
00:55:00,0.0
00:56:00,0.0
00:57:00,0.0
00:58:00,0.0
00:59:00,0.0
01:00:00,0.0
01:01:00,0.0
01:02:00,0.0
01:03:00,0.0
01:04:00,0.0
01:05:00,0.0
01:06:00,0.0
01:07:00,0.0
01:08:00,0.0
01:09:00,0.0
01:10:00,0.0
01:11:00,0.0
01:12:00,0.01422940008342266
01:13:00,0.0
01:14:00,0.004411735571920872
01:15:00,0.019138231873512268
01:16:00,0.005778752267360687
01:17:00,0.00310685602016747
01:18:00,0.0
01:19:00,0.0
01:20:00,0.0
01:21:00,0.0
01:22:00,0.0
01:23:00,0.0
01:24:00,0.0
01:25:00,0.0
01:26:00,0.0035418157931417227
01:27:00,0.005343792028725147
01:28:00,0.003976775798946619
01:29:00,0.0
01:30:00,0.0
01:31:00,0.009320568293333054
01:32:00,0.009755527600646019
01:33:00,0.0
01:34:00,0.0
01:35:00,0.0
01:36:00,0.0
01:37:00,0.0
01:38:00,0.005778752267360687
01:39:00,0.0
01:40:00,0.0
01:41:00,0.0
01:42:00,0.0
01:43:00,0.0
01:44:00,0.0
01:45:00,0.0
01:46:00,0.0
01:47:00,0.0
01:48:00,0.0
01:49:00,0.0
01:50:00,0.0
01:51:00,0.0
01:52:00,0.004411735571920872
01:53:00,0.0
01:54:00,0.00310685602016747
01:55:00,0.0
01:56:00,0.0
01:57:00,0.0
01:58:00,0.0
01:59:00,0.0
02:00:00,0.0
02:01:00,0.0
02:02:00,0.0
02:03:00,0.0
02:04:00,0.0
02:05:00,0.0
02:06:00,0.0
02:07:00,0.0
02:08:00,0.0
02:09:00,0.0
02:10:00,0.0
02:11:00,0.0
02:12:00,0.0
02:13:00,0.004411735571920872
02:14:00,0.0
02:15:00,0.0
02:16:00,0.0048466953448951244
02:17:00,0.0
02:18:00,0.0
02:19:00,0.0
02:20:00,0.0
02:21:00,0.0
02:22:00,0.0
02:23:00,0.0
02:24:00,0.0
02:25:00,0.0
02:26:00,0.0
02:27:00,0.0
02:28:00,0.0
02:29:00,0.0
02:30:00,0.0
02:31:00,0.0
02:32:00,0.0
02:33:00,0.0
02:34:00,0.0
02:35:00,0.0
02:36:00,0.0
02:37:00,0.0
02:38:00,0.0
02:39:00,0.0
02:40:00,0.0
02:41:00,0.0
02:42:00,0.0
02:43:00,0.0
02:44:00,0.0
02:45:00,0.0
02:46:00,0.0
02:47:00,0.0
02:48:00,0.0
02:49:00,0.0
02:50:00,0.0
02:51:00,0.0
02:52:00,0.0035418157931417227
02:53:00,0.0
02:54:00,0.0
02:55:00,0.0
02:56:00,0.0
02:57:00,0.0
02:58:00,0.0
02:59:00,0.0
03:00:00,0.0
03:01:00,0.0
03:02:00,0.0
03:03:00,0.0
03:04:00,0.0
03:05:00,0.0
03:06:00,0.0
03:07:00,0.0
03:08:00,0.0
03:09:00,0.0
03:10:00,0.0
03:11:00,0.0
03:12:00,0.0
03:13:00,0.0
03:14:00,0.0
03:15:00,0.0
03:16:00,0.0
03:17:00,0.0
03:18:00,0.0
03:19:00,0.0
03:20:00,0.0
03:21:00,0.0
03:22:00,0.0
03:23:00,0.0
03:24:00,0.0
03:25:00,0.0
03:26:00,0.0
03:27:00,0.0
03:28:00,0.0
03:29:00,0.0
03:30:00,0.0
03:31:00,0.0
03:32:00,0.0
03:33:00,0.0
03:34:00,0.0
03:35:00,0.0
03:36:00,0.0
03:37:00,0.0
03:38:00,0.0
03:39:00,0.0
03:40:00,0.0
03:41:00,0.0
03:42:00,0.0
03:43:00,0.0
03:44:00,0.0
03:45:00,0.0
03:46:00,0.0
03:47:00,0.0
03:48:00,0.0
03:49:00,0.0
03:50:00,0.0
03:51:00,0.0
03:52:00,0.0
03:53:00,0.0
03:54:00,0.0
03:55:00,0.0
03:56:00,0.0
03:57:00,0.0
03:58:00,0.0
03:59:00,0.0
04:00:00,0.0
04:01:00,0.0
