Time,State,Interpreted
19:18:30,1,Asleep
19:19:30,1,Asleep
19:20:30,1,Asleep
19:21:30,1,Asleep
19:22:30,1,Asleep
19:23:30,1,Asleep
19:24:30,1,Asleep
19:25:30,1,Asleep
19:26:30,1,Asleep
19:27:30,1,Asleep
19:28:30,1,Asleep
19:29:30,1,Asleep
19:30:30,1,Asleep
19:31:30,1,Asleep
19:32:30,1,Asleep
19:33:30,1,Asleep
19:34:30,1,Asleep
19:35:30,1,Asleep
19:36:30,1,Asleep
19:37:30,2,Awake
19:38:30,3,Very Awake
19:39:30,1,Asleep
19:40:30,1,Asleep
19:41:30,1,Asleep
19:42:30,1,Asleep
19:43:30,1,Asleep
19:44:30,1,Asleep
19:45:30,1,Asleep
19:46:30,1,Asleep
19:47:30,1,Asleep
19:48:30,1,Asleep
19:49:30,1,Asleep
19:50:30,1,Asleep
19:51:30,1,Asleep
19:52:30,1,Asleep
19:53:30,1,Asleep
19:54:30,1,Asleep
19:55:30,1,Asleep
19:56:30,1,Asleep
19:57:30,1,Asleep
19:58:30,1,Asleep
19:59:30,1,Asleep
20:00:30,1,Asleep
20:01:30,1,Asleep
20:02:30,1,Asleep
20:03:30,1,Asleep
20:04:30,1,Asleep
20:05:30,1,Asleep
20:06:30,1,Asleep
20:07:30,1,Asleep
20:08:30,2,Awake
20:09:30,2,Awake
20:10:30,2,Awake
20:11:30,1,Asleep
20:12:30,1,Asleep
20:13:30,1,Asleep
20:14:30,1,Asleep
20:15:30,2,Awake
20:16:30,2,Awake
20:17:30,1,Asleep
20:18:30,1,Asleep
20:19:30,1,Asleep
20:20:30,2,Awake
20:21:30,2,Awake
20:22:30,2,Awake
20:23:30,1,Asleep
20:24:30,1,Asleep
20:25:30,1,Asleep
20:26:30,1,Asleep
20:27:30,1,Asleep
20:28:30,1,Asleep
20:29:30,1,Asleep
20:30:30,1,Asleep
20:31:30,1,Asleep
20:32:30,1,Asleep
