Time,State,Calories,Interpreted
00:00:00,1,5.598599910736084,lightly
00:01:00,0,1.999500036239624,sedentary
00:02:00,0,1.5995999574661255,sedentary
00:03:00,0,1.7329000234603882,sedentary
00:04:00,0,1.5995999574661255,sedentary
00:05:00,0,1.999500036239624,sedentary
00:06:00,0,1.5995999574661255,sedentary
00:07:00,0,1.7329000234603882,sedentary
00:08:00,0,1.7329000234603882,sedentary
00:09:00,0,1.7329000234603882,sedentary
00:10:00,0,1.5995999574661255,sedentary
00:11:00,0,1.5995999574661255,sedentary
00:12:00,0,1.5995999574661255,sedentary
00:13:00,0,1.7329000234603882,sedentary
00:14:00,1,3.7323999404907227,lightly
00:15:00,0,1.3329999446868896,sedentary
00:16:00,1,3.4658000469207764,lightly
00:17:00,0,1.5995999574661255,sedentary
00:18:00,0,1.5995999574661255,sedentary
00:19:00,0,1.7329000234603882,sedentary
00:20:00,0,1.5995999574661255,sedentary
00:21:00,0,1.7329000234603882,sedentary
00:22:00,0,1.5995999574661255,sedentary
00:23:00,0,1.7329000234603882,sedentary
00:24:00,0,1.3329999446868896,sedentary
00:25:00,0,1.7329000234603882,sedentary
00:26:00,0,1.5995999574661255,sedentary
00:27:00,0,1.7329000234603882,sedentary
00:28:00,0,1.7329000234603882,sedentary
00:29:00,0,1.5995999574661255,sedentary
00:30:00,0,1.4663000106811523,sedentary
00:31:00,0,1.5995999574661255,sedentary
00:32:00,1,3.4658000469207764,lightly
00:33:00,1,3.999000072479248,lightly
00:34:00,0,1.7329000234603882,sedentary
00:35:00,0,1.5995999574661255,sedentary
00:36:00,0,1.7329000234603882,sedentary
00:37:00,0,1.4663000106811523,sedentary
00:38:00,0,1.3329999446868896,sedentary
00:39:00,0,1.4663000106811523,sedentary
00:40:00,0,1.7329000234603882,sedentary
00:41:00,0,1.5995999574661255,sedentary
00:42:00,0,1.7329000234603882,sedentary
00:43:00,0,1.7329000234603882,sedentary
00:44:00,0,1.7329000234603882,sedentary
00:45:00,0,1.7329000234603882,sedentary
00:46:00,0,1.5995999574661255,sedentary
00:47:00,0,1.3329999446868896,sedentary
00:48:00,0,1.3329999446868896,sedentary
00:49:00,0,1.4663000106811523,sedentary
00:50:00,0,1.5995999574661255,sedentary
00:51:00,0,1.7329000234603882,sedentary
00:52:00,0,1.7329000234603882,sedentary
00:53:00,0,1.5995999574661255,sedentary
00:54:00,0,1.4663000106811523,sedentary
00:55:00,0,1.4663000106811523,sedentary
00:56:00,0,1.7329000234603882,sedentary
00:57:00,0,1.3329999446868896,sedentary
00:58:00,0,1.7329000234603882,sedentary
00:59:00,0,1.7329000234603882,sedentary
01:00:00,0,1.5995999574661255,sedentary
01:01:00,0,1.7329000234603882,sedentary
01:02:00,0,1.5995999574661255,sedentary
01:03:00,0,1.3329999446868896,sedentary
01:04:00,0,1.3329999446868896,sedentary
01:05:00,0,1.3329999446868896,sedentary
01:06:00,0,1.7329000234603882,sedentary
01:07:00,0,1.3329999446868896,sedentary
01:08:00,0,1.7329000234603882,sedentary
01:09:00,0,1.4663000106811523,sedentary
01:10:00,0,1.3329999446868896,sedentary
01:11:00,0,1.3329999446868896,sedentary
01:12:00,0,1.3329999446868896,sedentary
01:13:00,0,1.3329999446868896,sedentary
01:14:00,0,1.3329999446868896,sedentary
01:15:00,0,1.3329999446868896,sedentary
01:16:00,0,1.3329999446868896,sedentary
01:17:00,0,1.3329999446868896,sedentary
01:18:00,0,1.7329000234603882,sedentary
01:19:00,0,1.7329000234603882,sedentary
01:20:00,0,1.4663000106811523,sedentary
01:21:00,0,1.4663000106811523,sedentary
01:22:00,0,1.3329999446868896,sedentary
01:23:00,0,1.3329999446868896,sedentary
01:24:00,0,1.3329999446868896,sedentary
01:25:00,0,1.3329999446868896,sedentary
01:26:00,0,1.5995999574661255,sedentary
01:27:00,0,1.7329000234603882,sedentary
01:28:00,1,3.7323999404907227,lightly
01:29:00,0,1.7329000234603882,sedentary
01:30:00,0,1.3329999446868896,sedentary
01:31:00,0,1.5995999574661255,sedentary
01:32:00,0,1.5995999574661255,sedentary
01:33:00,0,1.5995999574661255,sedentary
01:34:00,0,1.3329999446868896,sedentary
01:35:00,0,1.3329999446868896,sedentary
01:36:00,0,1.7329000234603882,sedentary
01:37:00,0,1.7329000234603882,sedentary
01:38:00,0,1.7329000234603882,sedentary
01:39:00,0,1.3329999446868896,sedentary
01:40:00,0,1.7329000234603882,sedentary
01:41:00,0,1.4663000106811523,sedentary
01:42:00,0,1.7329000234603882,sedentary
01:43:00,0,1.5995999574661255,sedentary
01:44:00,0,1.7329000234603882,sedentary
01:45:00,0,1.5995999574661255,sedentary
01:46:00,0,1.7329000234603882,sedentary
01:47:00,0,1.7329000234603882,sedentary
01:48:00,0,1.5995999574661255,sedentary
01:49:00,1,3.999000072479248,lightly
01:50:00,1,3.7323999404907227,lightly
01:51:00,0,1.7329000234603882,sedentary
01:52:00,0,1.7329000234603882,sedentary
01:53:00,0,1.7329000234603882,sedentary
01:54:00,0,1.7329000234603882,sedentary
01:55:00,0,1.3329999446868896,sedentary
01:56:00,0,1.3329999446868896,sedentary
01:57:00,0,1.3329999446868896,sedentary
01:58:00,0,1.3329999446868896,sedentary
01:59:00,0,1.4663000106811523,sedentary
02:00:00,0,1.3329999446868896,sedentary
02:01:00,0,1.4663000106811523,sedentary
