Time,State,Interpreted
16:49:30,1,Asleep
16:50:30,1,Asleep
16:51:30,1,Asleep
16:52:30,1,Asleep
16:53:30,1,Asleep
16:54:30,1,Asleep
16:55:30,1,Asleep
16:56:30,1,Asleep
16:57:30,1,Asleep
16:58:30,1,Asleep
16:59:30,1,Asleep
17:00:30,2,Awake
17:01:30,1,Asleep
17:02:30,1,Asleep
17:03:30,1,Asleep
17:04:30,1,Asleep
17:05:30,1,Asleep
17:06:30,1,Asleep
17:07:30,1,Asleep
17:08:30,1,Asleep
17:09:30,1,Asleep
17:10:30,1,Asleep
17:11:30,1,Asleep
17:12:30,1,Asleep
17:13:30,1,Asleep
17:14:30,1,Asleep
17:15:30,1,Asleep
17:16:30,1,Asleep
17:17:30,1,Asleep
17:18:30,1,Asleep
17:19:30,1,Asleep
17:20:30,1,Asleep
17:21:30,1,Asleep
17:22:30,1,Asleep
17:23:30,1,Asleep
17:24:30,1,Asleep
17:25:30,1,Asleep
17:26:30,1,Asleep
17:27:30,1,Asleep
17:28:30,1,Asleep
17:29:30,1,Asleep
17:30:30,1,Asleep
17:31:30,1,Asleep
17:32:30,1,Asleep
17:33:30,1,Asleep
17:34:30,1,Asleep
17:35:30,1,Asleep
17:36:30,1,Asleep
17:37:30,1,Asleep
17:38:30,1,Asleep
17:39:30,1,Asleep
17:40:30,1,Asleep
17:41:30,2,Awake
17:42:30,3,Very Awake
17:43:30,3,Very Awake
17:44:30,1,Asleep
17:45:30,1,Asleep
17:46:30,1,Asleep
17:47:30,1,Asleep
17:48:30,1,Asleep
17:49:30,1,Asleep
17:50:30,1,Asleep
17:51:30,1,Asleep
17:52:30,1,Asleep
17:53:30,1,Asleep
17:54:30,1,Asleep
17:55:30,2,Awake
17:56:30,2,Awake
17:57:30,2,Awake
17:58:30,2,Awake
17:59:30,2,Awake
18:00:30,3,Very Awake
