Time,State,Calories,Interpreted
00:00:00,0,1.4224599599838257,sedentary
00:01:00,0,1.4224599599838257,sedentary
00:02:00,0,1.313040018081665,sedentary
00:03:00,0,1.4224599599838257,sedentary
00:04:00,1,2.8449199199676514,lightly
00:05:00,1,2.8449199199676514,lightly
00:06:00,0,1.4224599599838257,sedentary
00:07:00,0,1.4224599599838257,sedentary
00:08:00,0,1.4224599599838257,sedentary
00:09:00,0,1.4224599599838257,sedentary
00:10:00,1,4.157959938049316,lightly
00:11:00,1,3.939120054244995,lightly
00:12:00,1,3.3920199871063232,lightly
00:13:00,1,4.376800060272217,lightly
00:14:00,1,3.7202799320220947,lightly
00:15:00,1,3.5014400482177734,lightly
00:16:00,1,3.939120054244995,lightly
00:17:00,1,4.376800060272217,lightly
00:18:00,1,3.3920199871063232,lightly
00:19:00,0,1.4224599599838257,sedentary
00:20:00,0,1.313040018081665,sedentary
00:21:00,0,1.4224599599838257,sedentary
00:22:00,0,1.4224599599838257,sedentary
00:23:00,1,3.5014400482177734,lightly
00:24:00,0,1.4224599599838257,sedentary
00:25:00,0,1.4224599599838257,sedentary
00:26:00,0,1.4224599599838257,sedentary
00:27:00,1,3.939120054244995,lightly
00:28:00,0,1.4224599599838257,sedentary
00:29:00,0,1.0942000150680542,sedentary
00:30:00,0,1.313040018081665,sedentary
00:31:00,0,1.313040018081665,sedentary
00:32:00,1,2.8449199199676514,lightly
00:33:00,0,1.0942000150680542,sedentary
00:34:00,0,1.2036199569702148,sedentary
00:35:00,0,1.2036199569702148,sedentary
00:36:00,0,1.0942000150680542,sedentary
00:37:00,0,1.0942000150680542,sedentary
00:38:00,0,1.0942000150680542,sedentary
00:39:00,0,1.0942000150680542,sedentary
00:40:00,0,1.0942000150680542,sedentary
00:41:00,0,1.0942000150680542,sedentary
00:42:00,0,1.0942000150680542,sedentary
00:43:00,0,1.0942000150680542,sedentary
00:44:00,0,1.0942000150680542,sedentary
00:45:00,0,1.0942000150680542,sedentary
00:46:00,0,1.0942000150680542,sedentary
00:47:00,0,1.0942000150680542,sedentary
00:48:00,0,1.0942000150680542,sedentary
00:49:00,0,1.0942000150680542,sedentary
00:50:00,0,1.0942000150680542,sedentary
00:51:00,0,1.0942000150680542,sedentary
00:52:00,0,1.0942000150680542,sedentary
00:53:00,0,1.0942000150680542,sedentary
00:54:00,0,1.0942000150680542,sedentary
00:55:00,0,1.0942000150680542,sedentary
00:56:00,0,1.0942000150680542,sedentary
00:57:00,0,1.0942000150680542,sedentary
00:58:00,0,1.0942000150680542,sedentary
00:59:00,0,1.0942000150680542,sedentary
01:00:00,0,1.2036199569702148,sedentary
01:01:00,0,1.0942000150680542,sedentary
01:02:00,0,1.0942000150680542,sedentary
01:03:00,0,1.0942000150680542,sedentary
01:04:00,0,1.0942000150680542,sedentary
01:05:00,0,1.0942000150680542,sedentary
01:06:00,0,1.0942000150680542,sedentary
01:07:00,0,1.0942000150680542,sedentary
01:08:00,0,1.0942000150680542,sedentary
01:09:00,0,1.0942000150680542,sedentary
01:10:00,0,1.0942000150680542,sedentary
01:11:00,0,1.0942000150680542,sedentary
01:12:00,0,1.0942000150680542,sedentary
01:13:00,0,1.0942000150680542,sedentary
01:14:00,0,1.0942000150680542,sedentary
01:15:00,0,1.0942000150680542,sedentary
01:16:00,0,1.0942000150680542,sedentary
01:17:00,0,1.0942000150680542,sedentary
01:18:00,0,1.0942000150680542,sedentary
01:19:00,0,1.0942000150680542,sedentary
01:20:00,0,1.0942000150680542,sedentary
01:21:00,0,1.0942000150680542,sedentary
01:22:00,0,1.0942000150680542,sedentary
01:23:00,0,1.0942000150680542,sedentary
01:24:00,0,1.0942000150680542,sedentary
01:25:00,0,1.0942000150680542,sedentary
01:26:00,0,1.0942000150680542,sedentary
01:27:00,0,1.0942000150680542,sedentary
01:28:00,0,1.0942000150680542,sedentary
01:29:00,0,1.0942000150680542,sedentary
01:30:00,0,1.0942000150680542,sedentary
01:31:00,0,1.0942000150680542,sedentary
01:32:00,0,1.0942000150680542,sedentary
01:33:00,0,1.0942000150680542,sedentary
01:34:00,0,1.0942000150680542,sedentary
01:35:00,0,1.0942000150680542,sedentary
01:36:00,0,1.0942000150680542,sedentary
01:37:00,0,1.0942000150680542,sedentary
01:38:00,0,1.0942000150680542,sedentary
01:39:00,0,1.0942000150680542,sedentary
01:40:00,0,1.0942000150680542,sedentary
01:41:00,0,1.0942000150680542,sedentary
01:42:00,0,1.0942000150680542,sedentary
01:43:00,0,1.0942000150680542,sedentary
01:44:00,0,1.0942000150680542,sedentary
01:45:00,0,1.0942000150680542,sedentary
01:46:00,0,1.0942000150680542,sedentary
01:47:00,0,1.0942000150680542,sedentary
01:48:00,0,1.0942000150680542,sedentary
01:49:00,0,1.0942000150680542,sedentary
01:50:00,0,1.0942000150680542,sedentary
01:51:00,0,1.0942000150680542,sedentary
01:52:00,0,1.0942000150680542,sedentary
01:53:00,0,1.0942000150680542,sedentary
01:54:00,0,1.0942000150680542,sedentary
01:55:00,0,1.0942000150680542,sedentary
01:56:00,0,1.0942000150680542,sedentary
01:57:00,0,1.0942000150680542,sedentary
01:58:00,0,1.0942000150680542,sedentary
01:59:00,0,1.0942000150680542,sedentary
02:00:00,0,1.0942000150680542,sedentary
02:01:00,0,1.0942000150680542,sedentary
02:02:00,0,1.0942000150680542,sedentary
02:03:00,0,1.0942000150680542,sedentary
02:04:00,0,1.0942000150680542,sedentary
02:05:00,0,1.0942000150680542,sedentary
02:06:00,0,1.0942000150680542,sedentary
